<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20111114;182500;152020.00000;152420.00000;152000.00000;152375.00000;10425
20111114;183000;152375.00000;152630.00000;152025.00000;152610.00000;15495
20111114;183500;152610.00000;152905.00000;152355.00000;152860.00000;16080
20111114;184000;152875.00000;153055.00000;151950.00000;152060.00000;17200
20111114;191000;151920.00000;152440.00000;151560.00000;152250.00000;10558
20111114;191500;152255.00000;152285.00000;152060.00000;152110.00000;6871
20111114;192000;152125.00000;152295.00000;152035.00000;152050.00000;5478
20111114;192500;152050.00000;152330.00000;152020.00000;152210.00000;4929
20111114;193000;152210.00000;152235.00000;151770.00000;151875.00000;6202
20111114;193500;151875.00000;152170.00000;151780.00000;152165.00000;5609
20111114;194000;152170.00000;152190.00000;151845.00000;152045.00000;5580
20111114;194500;152045.00000;152080.00000;151705.00000;151845.00000;4948
20111114;195000;151850.00000;152170.00000;151825.00000;152170.00000;4997
20111114;195500;152170.00000;152360.00000;152085.00000;152315.00000;4721
20111114;200000;152300.00000;152470.00000;152155.00000;152455.00000;4419
20111114;200500;152460.00000;152715.00000;152435.00000;152620.00000;5381
20111114;201000;152595.00000;152675.00000;152325.00000;152335.00000;3586
20111114;201500;152340.00000;152430.00000;152070.00000;152145.00000;5085
20111114;202000;152135.00000;152425.00000;151970.00000;152395.00000;5439
20111114;202500;152395.00000;152520.00000;152180.00000;152300.00000;3512
20111114;203000;152290.00000;152615.00000;152100.00000;152495.00000;4728
20111114;203500;152485.00000;152525.00000;152270.00000;152390.00000;3075
20111114;204000;152385.00000;152440.00000;151960.00000;152015.00000;4605
20111114;204500;152010.00000;152110.00000;151865.00000;151930.00000;3579
20111114;205000;151935.00000;152120.00000;151600.00000;151775.00000;6826
20111114;205500;151775.00000;151830.00000;151575.00000;151600.00000;4857
20111114;210000;151595.00000;151820.00000;151565.00000;151675.00000;4481
20111114;210500;151660.00000;152100.00000;151365.00000;152010.00000;9770
20111114;211000;152020.00000;152045.00000;151775.00000;151845.00000;3060
20111114;211500;151860.00000;151935.00000;151490.00000;151510.00000;3939
20111114;212000;151515.00000;151640.00000;151215.00000;151365.00000;5992
20111114;212500;151360.00000;151515.00000;151200.00000;151440.00000;4080
20111114;213000;151420.00000;151540.00000;151225.00000;151280.00000;2887
20111114;213500;151290.00000;151490.00000;151170.00000;151450.00000;4788
20111114;214000;151445.00000;151575.00000;151350.00000;151550.00000;3208
20111114;214500;151565.00000;151780.00000;151510.00000;151650.00000;5320
20111114;215000;151655.00000;151860.00000;151625.00000;151860.00000;4477
20111114;215500;151860.00000;152050.00000;151730.00000;151975.00000;5679
20111114;220000;151965.00000;152095.00000;151815.00000;151915.00000;4790
20111114;220500;151925.00000;152085.00000;151905.00000;152040.00000;2793
20111114;221000;152035.00000;152375.00000;151905.00000;152260.00000;5419
20111114;221500;152280.00000;152435.00000;152155.00000;152290.00000;5366
20111114;222000;152285.00000;152365.00000;152130.00000;152340.00000;2162
20111114;222500;152345.00000;152830.00000;152250.00000;152705.00000;8860
20111114;223000;152705.00000;152815.00000;152605.00000;152620.00000;4120
20111114;223500;152620.00000;152860.00000;152510.00000;152590.00000;4409
20111114;224000;152585.00000;152730.00000;152520.00000;152585.00000;3025
20111114;224500;152575.00000;152650.00000;152250.00000;152280.00000;3765
20111114;225000;152300.00000;152490.00000;152210.00000;152380.00000;2890
20111114;225500;152380.00000;152500.00000;152260.00000;152415.00000;3010
20111114;230000;152425.00000;152830.00000;152300.00000;152690.00000;5385
20111114;230500;152690.00000;152810.00000;152605.00000;152690.00000;2679
20111114;231000;152695.00000;152830.00000;152530.00000;152665.00000;3057
20111114;231500;152620.00000;152655.00000;152220.00000;152225.00000;3741
20111114;232000;152225.00000;152380.00000;152190.00000;152245.00000;3155
20111114;232500;152260.00000;152280.00000;151925.00000;151945.00000;4080
20111114;233000;151950.00000;152255.00000;151910.00000;152115.00000;3172
20111114;233500;152125.00000;152240.00000;152100.00000;152155.00000;1655
20111114;234000;152140.00000;152235.00000;151950.00000;151950.00000;3321
20111114;234500;151970.00000;152105.00000;151750.00000;152105.00000;6971
20111115;100000;152110.00000;152840.00000;151675.00000;152190.00000;18595
20111115;100500;152185.00000;152300.00000;151590.00000;151750.00000;21987
20111115;101000;151775.00000;151775.00000;151260.00000;151300.00000;11158
20111115;101500;151320.00000;151585.00000;151200.00000;151500.00000;9498
20111115;102000;151500.00000;151535.00000;150915.00000;150965.00000;11134
20111115;102500;150965.00000;150980.00000;150370.00000;150410.00000;17275
20111115;103000;150410.00000;150660.00000;150230.00000;150410.00000;12272
20111115;103500;150385.00000;150720.00000;150335.00000;150680.00000;5115
20111115;104000;150680.00000;150840.00000;150550.00000;150590.00000;7822
20111115;104500;150590.00000;150905.00000;150325.00000;150805.00000;7836
20111115;105000;150820.00000;151475.00000;150685.00000;151325.00000;14635
20111115;105500;151325.00000;151455.00000;151180.00000;151435.00000;10178
20111115;110000;151435.00000;151950.00000;151365.00000;151660.00000;17388
20111115;110500;151650.00000;151755.00000;151130.00000;151270.00000;15807
20111115;111000;151260.00000;151590.00000;150950.00000;151515.00000;16833
20111115;111500;151500.00000;151760.00000;151160.00000;151575.00000;18755
20111115;112000;151575.00000;152455.00000;151550.00000;152390.00000;25761
20111115;112500;152335.00000;152555.00000;152160.00000;152555.00000;16641
20111115;113000;152555.00000;153240.00000;152550.00000;152920.00000;34328
20111115;113500;152910.00000;153360.00000;152780.00000;153005.00000;16716
20111115;114000;153005.00000;153285.00000;152865.00000;152955.00000;12306
20111115;114500;152940.00000;152990.00000;152520.00000;152655.00000;14762
20111115;115000;152650.00000;152845.00000;152250.00000;152415.00000;18860
20111115;115500;152435.00000;152930.00000;152370.00000;152920.00000;8565
20111115;120000;152915.00000;154100.00000;152695.00000;153820.00000;49576
20111115;120500;153825.00000;154215.00000;153680.00000;153995.00000;27191
20111115;121000;153995.00000;154400.00000;153870.00000;154110.00000;21538
20111115;121500;154105.00000;154285.00000;153620.00000;153735.00000;16098
20111115;122000;153745.00000;154025.00000;153625.00000;153895.00000;19344
20111115;122500;153875.00000;154080.00000;153715.00000;153925.00000;14446
20111115;123000;153925.00000;154130.00000;153575.00000;153575.00000;19877
20111115;123500;153585.00000;153700.00000;152805.00000;152975.00000;27032
20111115;124000;152970.00000;153380.00000;152935.00000;153200.00000;12757
20111115;124500;153195.00000;153255.00000;152700.00000;152890.00000;15887
20111115;125000;152890.00000;153220.00000;152330.00000;152400.00000;18579
20111115;125500;152365.00000;152765.00000;152295.00000;152640.00000;17841
20111115;130000;152640.00000;152735.00000;151570.00000;151590.00000;30272
20111115;130500;151590.00000;151600.00000;150910.00000;151200.00000;31457
20111115;131000;151200.00000;151475.00000;151105.00000;151155.00000;17972
20111115;131500;151175.00000;151295.00000;150760.00000;150880.00000;26003
20111115;132000;150890.00000;151370.00000;150780.00000;151270.00000;21330
20111115;132500;151275.00000;151350.00000;150255.00000;150400.00000;41900
20111115;133000;150410.00000;150895.00000;150265.00000;150870.00000;18371
20111115;133500;150855.00000;151310.00000;150815.00000;151020.00000;15722
20111115;134000;151020.00000;151275.00000;150805.00000;151225.00000;10839
20111115;134500;151230.00000;151250.00000;150735.00000;150940.00000;12132
20111115;135000;150960.00000;151095.00000;150650.00000;150960.00000;9169
20111115;135500;150950.00000;151055.00000;150825.00000;150905.00000;6212
20111115;140000;151000.00000;151565.00000;151000.00000;151295.00000;11375
20111115;140500;151300.00000;151645.00000;151080.00000;151645.00000;14227
20111115;141000;151610.00000;151875.00000;151540.00000;151725.00000;13438
20111115;141500;151720.00000;151960.00000;151600.00000;151755.00000;11759
20111115;142000;151770.00000;151795.00000;151310.00000;151535.00000;10401
20111115;142500;151520.00000;151535.00000;151100.00000;151145.00000;7959
20111115;143000;151130.00000;151140.00000;150280.00000;150350.00000;21892
20111115;143500;150360.00000;150495.00000;149710.00000;150010.00000;32036
20111115;144000;150010.00000;150430.00000;149875.00000;150310.00000;14513
20111115;144500;150295.00000;150350.00000;150085.00000;150180.00000;9102
20111115;145000;150170.00000;150790.00000;150150.00000;150605.00000;14721
20111115;145500;150600.00000;150600.00000;149870.00000;149895.00000;16802
20111115;150000;149895.00000;149895.00000;148900.00000;148970.00000;44611
20111115;150500;148960.00000;148985.00000;148500.00000;148890.00000;28879
20111115;151000;148865.00000;148880.00000;148280.00000;148735.00000;27695
20111115;151500;148720.00000;148865.00000;148435.00000;148605.00000;20435
20111115;152000;148605.00000;148945.00000;148500.00000;148555.00000;17191
20111115;152500;148550.00000;148585.00000;147900.00000;148340.00000;34760
20111115;153000;148340.00000;148340.00000;147870.00000;147930.00000;27251
20111115;153500;147940.00000;148500.00000;147735.00000;148275.00000;18671
20111115;154000;148255.00000;148500.00000;148035.00000;148135.00000;16086
20111115;154500;148135.00000;148935.00000;147985.00000;148785.00000;21138
20111115;155000;148785.00000;148935.00000;148535.00000;148625.00000;12095
20111115;155500;148625.00000;148945.00000;148550.00000;148815.00000;10515
20111115;160000;148810.00000;148975.00000;148510.00000;148820.00000;16828
20111115;160500;148810.00000;148875.00000;148560.00000;148800.00000;7707
20111115;161000;148805.00000;149295.00000;148730.00000;149280.00000;18047
20111115;161500;149280.00000;149320.00000;148870.00000;148875.00000;11316
20111115;162000;148885.00000;149170.00000;148585.00000;149115.00000;12404
20111115;162500;149090.00000;149440.00000;149025.00000;149295.00000;14247
20111115;163000;149295.00000;149465.00000;149205.00000;149245.00000;9004
20111115;163500;149245.00000;149345.00000;149055.00000;149300.00000;7475
20111115;164000;149315.00000;149585.00000;149170.00000;149565.00000;8347
20111115;164500;149550.00000;149770.00000;149335.00000;149405.00000;12874
20111115;165000;149400.00000;149610.00000;149325.00000;149365.00000;8893
20111115;165500;149360.00000;149550.00000;149265.00000;149550.00000;7810
20111115;170000;149530.00000;149990.00000;149485.00000;149935.00000;13160
20111115;170500;149930.00000;150100.00000;149500.00000;149730.00000;17023
20111115;171000;149735.00000;149785.00000;149445.00000;149535.00000;8563
20111115;171500;149530.00000;150330.00000;149505.00000;150305.00000;21699
20111115;172000;150300.00000;150600.00000;150215.00000;150295.00000;14339
20111115;172500;150280.00000;150400.00000;150100.00000;150250.00000;8979
20111115;173000;150245.00000;151090.00000;150245.00000;150675.00000;35401
20111115;173500;150670.00000;151500.00000;150635.00000;151385.00000;28287
20111115;174000;151385.00000;151825.00000;151375.00000;151665.00000;29156
20111115;174500;151640.00000;151695.00000;151400.00000;151585.00000;12031
20111115;175000;151590.00000;151610.00000;151160.00000;151170.00000;12882
20111115;175500;151175.00000;151340.00000;150900.00000;151200.00000;16289
20111115;180000;151200.00000;151500.00000;151060.00000;151140.00000;13378
20111115;180500;151140.00000;151375.00000;150950.00000;151160.00000;10279
20111115;181000;151155.00000;151180.00000;150635.00000;150765.00000;13719
20111115;181500;150780.00000;151350.00000;150735.00000;151150.00000;12400
20111115;182000;151130.00000;151435.00000;151120.00000;151300.00000;9300
20111115;182500;151305.00000;151700.00000;151250.00000;151700.00000;12206
20111115;183000;151700.00000;151740.00000;151145.00000;151340.00000;20334
20111115;183500;151340.00000;152195.00000;151255.00000;152155.00000;29726
20111115;184000;152140.00000;152230.00000;151935.00000;151965.00000;18348
20111115;191000;152100.00000;152300.00000;151350.00000;151675.00000;17484
20111115;191500;151675.00000;151870.00000;151285.00000;151350.00000;8944
20111115;192000;151375.00000;151750.00000;151350.00000;151530.00000;7777
20111115;192500;151530.00000;152080.00000;151515.00000;151855.00000;7846
20111115;193000;151855.00000;152195.00000;151625.00000;151860.00000;11450
20111115;193500;151850.00000;151875.00000;151560.00000;151810.00000;8129
20111115;194000;151795.00000;151850.00000;151410.00000;151670.00000;8149
20111115;194500;151665.00000;151895.00000;151570.00000;151640.00000;6434
20111115;195000;151640.00000;151660.00000;151315.00000;151365.00000;7401
20111115;195500;151355.00000;151365.00000;151125.00000;151170.00000;6646
20111115;200000;151165.00000;151430.00000;151010.00000;151255.00000;6296
20111115;200500;151260.00000;151385.00000;151015.00000;151170.00000;5295
20111115;201000;151170.00000;151545.00000;151115.00000;151530.00000;6919
20111115;201500;151525.00000;151540.00000;151025.00000;151050.00000;5141
20111115;202000;151050.00000;151055.00000;150430.00000;150555.00000;11470
20111115;202500;150535.00000;150645.00000;150360.00000;150505.00000;8509
20111115;203000;150505.00000;150540.00000;150200.00000;150215.00000;6600
20111115;203500;150225.00000;150450.00000;150205.00000;150255.00000;5265
20111115;204000;150255.00000;150530.00000;150205.00000;150300.00000;5615
20111115;204500;150300.00000;150340.00000;149940.00000;150165.00000;9041
20111115;205000;150150.00000;150340.00000;150150.00000;150250.00000;6588
20111115;205500;150265.00000;150600.00000;150070.00000;150490.00000;6365
20111115;210000;150500.00000;150930.00000;150490.00000;150930.00000;7799
20111115;210500;150925.00000;151035.00000;150760.00000;150780.00000;4987
20111115;211000;150795.00000;150975.00000;150725.00000;150975.00000;3381
20111115;211500;150970.00000;151095.00000;150855.00000;150925.00000;4275
20111115;212000;150925.00000;151365.00000;150905.00000;151345.00000;5307
20111115;212500;151345.00000;151750.00000;151330.00000;151615.00000;8549
20111115;213000;151620.00000;152120.00000;151620.00000;151980.00000;8847
